TF_Symbol	TF_Entrez_ID	PubMed_ID	Database	Status
STAT1	6772	19201884	PubMedQuery	unexamined
STAT1	6772	19167480	PubMedQuery	unexamined
STAT1	6772	19115200	PubMedQuery	unexamined
STAT1	6772	19052084	PubMedQuery	unexamined
STAT1	6772	19046253	PubMedQuery	unexamined
STAT1	6772	18787082	PubMedQuery	unexamined
STAT1	6772	18684996	PubMedQuery	unexamined
STAT1	6772	18546507	PubMedQuery	unexamined
STAT1	6772	18418398	PubMedQuery	unexamined
STAT1	6772	18248388	PubMedQuery	unexamined
STAT1	6772	17692882	PubMedQuery	unexamined
STAT1	6772	17568006	PubMedQuery	unexamined
STAT1	6772	17568005	PubMedQuery	unexamined
STAT1	6772	17558387	PubMedQuery	unexamined
STAT1	6772	17533175	PubMedQuery	unexamined
STAT1	6772	17507495	PubMedQuery	unexamined
STAT1	6772	17486106	PubMedQuery	unexamined
STAT1	6772	17461416	PubMedQuery	unexamined
STAT1	6772	17383622	PubMedQuery	unexamined
STAT1	6772	17371985	PubMedQuery	unexamined
STAT1	6772	17288561	PubMedQuery	unexamined
STAT1	6772	17287281	PubMedQuery	unexamined
STAT1	6772	17275127	PubMedQuery	unexamined
STAT1	6772	17211884	PubMedQuery	unexamined
STAT1	6772	17167270	PubMedQuery	unexamined
STAT1	6772	17074848	PubMedQuery	unexamined
STAT1	6772	17065208	PubMedQuery	unexamined
STAT1	6772	16800851	PubMedQuery	unexamined
STAT1	6772	16672265	PubMedQuery	unexamined
STAT1	6772	16557224	PubMedQuery	unexamined
STAT1	6772	16481475	PubMedQuery	unexamined
STAT1	6772	16432499	PubMedQuery	unexamined
STAT1	6772	16431966	PubMedQuery	unexamined
STAT1	6772	16380218	PubMedQuery	unexamined
STAT1	6772	16319195	PubMedQuery	unexamined
STAT1	6772	16318585	PubMedQuery	unexamined
STAT1	6772	16301649	PubMedQuery	unexamined
STAT1	6772	16301648	PubMedQuery	unexamined
STAT1	6772	16269269	PubMedQuery	unexamined
STAT1	6772	16199513	PubMedQuery	unexamined
STAT1	6772	16195385	PubMedQuery	unexamined
STAT1	6772	23570163	PubMedQuery	unexamined
STAT1	6772	15967637	PubMedQuery	unexamined
STAT1	6772	15891579	PubMedQuery	unexamined
STAT1	6772	15824515	PubMedQuery	unexamined
STAT1	6772	15722343	PubMedQuery	unexamined
STAT1	6772	15714000	PubMedQuery	unexamined
STAT1	6772	15695932	PubMedQuery	unexamined
STAT1	6772	15695802	PubMedQuery	unexamined
STAT1	6772	15668228	PubMedQuery	unexamined
STAT1	6772	15657437	PubMedQuery	unexamined
STAT1	6772	15644867	PubMedQuery	unexamined
STAT1	6772	15624698	PubMedQuery	unexamined
STAT1	6772	15621835	PubMedQuery	unexamined
STAT1	6772	15593009	PubMedQuery	unexamined
STAT1	6772	15588942	PubMedQuery	unexamined
STAT1	6772	15548705	PubMedQuery	unexamined
STAT1	6772	15496426	PubMedQuery	unexamined
STAT1	6772	15467734	PubMedQuery	unexamined
STAT1	6772	15044588	PubMedQuery	unexamined
STAT1	6772	14985461	PubMedQuery	unexamined
STAT1	6772	14982724	PubMedQuery	unexamined
STAT1	6772	12941469	PubMedQuery	unexamined
STAT1	6772	12633740	PubMedQuery	unexamined
STAT1	6772	12441126	PubMedQuery	unexamined
STAT1	6772	12237866	PubMedQuery	unexamined
STAT1	6772	12193593	PubMedQuery	unexamined
STAT1	6772	12191995	PubMedQuery	unexamined
STAT1	6772	12105218	PubMedQuery	unexamined
STAT1	6772	12036325	PubMedQuery	unexamined
STAT1	6772	11976279	PubMedQuery	unexamined
STAT1	6772	11841787	PubMedQuery	unexamined
STAT1	6772	11821046	PubMedQuery	unexamined
STAT1	6772	11781233	PubMedQuery	unexamined
STAT1	6772	11752148	PubMedQuery	unexamined
STAT1	6772	11739196	PubMedQuery	unexamined
STAT1	6772	15596057	TFactS	unexamined
STAT1	6772	10359822	TFactS	unexamined
STAT1	6772	17293456	TFactS	unexamined
STAT1	6772	12768031	TFactS	unexamined
STAT1	6772	10866323	TFactS	unexamined
STAT1	6772	10820245	TFactS	unexamined
STAT1	6772	12600988	TFactS	unexamined
STAT1	6772	10068671	TFactS	unexamined
STAT1	6772	9169475	TFactS	unexamined
STAT1	6772	18370868	TFactS	unexamined
STAT1	6772	8168491	TFactS	unexamined
STAT1	6772	8621447	TFactS	unexamined
STAT1	6772	11084045	TFactS	unexamined
STAT1	6772	7567467	TFactS	unexamined
STAT1	6772	10072525	TFactS	unexamined
STAT1	6772	"""""""9558097,12488502"""""""""""""""	TFactS	unexamined
STAT1	6772	11821046	TFactS	unexamined
STAT1	6772	7713908	TFactS	unexamined
STAT1	6772	9642274	TFactS	unexamined
STAT1	6772	17558387	TFe	unexamined
STAT1	6772	10095120	TFe	unexamined
STAT1	6772	9461605	TFe	unexamined
STAT1	6772	15624698	TFe	unexamined
STAT1	6772	8483949	TFe	unexamined
STAT1	6772	7507205	TFe	unexamined
STAT1	6772	3359997	TFe	unexamined
STAT1	6772	1281555	TFe	unexamined
STAT1	6772	8702722	TFe	unexamined
STAT1	6772	9990314	TFe	unexamined
STAT1	6772	11991981	TFe	unexamined
STAT1	6772	9169475	TFe	unexamined
STAT1	6772	12817009	TFe	unexamined
STAT1	6772	8663541	TFe	unexamined
STAT1	6772	9858321	TFe	unexamined
STAT1	6772	7678055	TFe	unexamined
STAT1	6772	10871365	TFe	unexamined
STAT1	6772	9491997	TFe	unexamined
STAT1	6772	9781817	TFe	unexamined
STAT1	6772	2456211	TFe	unexamined
STAT1	6772	12396729	TFe	unexamined
STAT1	6772	11745388	TFe	unexamined
STAT1	6772	7561042	TFe	unexamined
STAT1	6772	7708062	TFe	unexamined
STAT1	6772	8132584	TFe	unexamined
STAT1	6772	2492664	TFe	unexamined
STAT1	6772	10773351	TFe	unexamined
STAT1	6772	10823830	TFe	unexamined
STAT1	6772	347694	TFe	unexamined
STAT1	6772	16418217	TFe	unexamined
STAT1	6772	11464288	TRRUST	unexamined
STAT1	6772	9491997	TRRUST	unexamined
STAT1	6772	10359822	TRRUST	unexamined
STAT1	6772	16951379	TRRUST	unexamined
STAT1	6772	12130529	TRRUST	unexamined
STAT1	6772	17293456	TRRUST	unexamined
STAT1	6772	19505891	TRRUST	unexamined
STAT1	6772	11745388	TRRUST	unexamined
STAT1	6772	16709871	TRRUST	unexamined
STAT1	6772	19703987	TRRUST	unexamined
STAT1	6772	11870615	TRRUST	unexamined
STAT1	6772	14602726	TRRUST	unexamined
STAT1	6772	10586055	TRRUST	unexamined
STAT1	6772	12162464	TRRUST	unexamined
STAT1	6772	12417260	TRRUST	unexamined
STAT1	6772	12667213	TRRUST	unexamined
STAT1	6772	17689680	TRRUST	unexamined
STAT1	6772	18274639	TRRUST	unexamined
STAT1	6772	18656624	TRRUST	unexamined
STAT1	6772	18771758	TRRUST	unexamined
STAT1	6772	23296709	TRRUST	unexamined
STAT1	6772	20006573	TRRUST	unexamined
STAT1	6772	20544543	TRRUST	unexamined
STAT1	6772	18341989	TRRUST	unexamined
STAT1	6772	25062971	TRRUST	unexamined
STAT1	6772	12768031	TRRUST	unexamined
STAT1	6772	22438254	TRRUST	unexamined
STAT1	6772	10023678	TRRUST	unexamined
STAT1	6772	16918696	TRRUST	unexamined
STAT1	6772	23271704	TRRUST	unexamined
STAT1	6772	19061877	TRRUST	unexamined
STAT1	6772	12425940	TRRUST	unexamined
STAT1	6772	16628196	TRRUST	unexamined
STAT1	6772	11556541	TRRUST	unexamined
STAT1	6772	20372826	TRRUST	unexamined
STAT1	6772	20217138	TRRUST	unexamined
STAT1	6772	10558875	TRRUST	unexamined
STAT1	6772	22693070	TRRUST	unexamined
STAT1	6772	18566411	TRRUST	unexamined
STAT1	6772	23086340	TRRUST	unexamined
STAT1	6772	16410555	TRRUST	unexamined
STAT1	6772	21572044	TRRUST	unexamined
STAT1	6772	22761702	TRRUST	unexamined
STAT1	6772	20568281	TRRUST	unexamined
STAT1	6772	20949125	TRRUST	unexamined
STAT1	6772	19834108	TRRUST	unexamined
STAT1	6772	22479354	TRRUST	unexamined
STAT1	6772	18414429	TRRUST	unexamined
STAT1	6772	11137213	TRRUST	unexamined
STAT1	6772	19129475	TRRUST	unexamined
STAT1	6772	12940076	TRRUST	unexamined
STAT1	6772	12651068	TRRUST	unexamined
STAT1	6772	9888295	TRRUST	unexamined
STAT1	6772	9990314	TRRUST	unexamined
STAT1	6772	19074829	TRRUST	unexamined
STAT1	6772	17050680	TRRUST	unexamined
STAT1	6772	18616672	TRRUST	unexamined
STAT1	6772	19096445	TRRUST	unexamined
STAT1	6772	13678429	TRRUST	unexamined
STAT1	6772	16195385	TRRUST	unexamined
STAT1	6772	20004484	TRRUST	unexamined
STAT1	6772	16317104	TRRUST	unexamined
STAT1	6772	17386941	TRRUST	unexamined
STAT1	6772	15972639	TRRUST	unexamined
STAT1	6772	10068671	TRRUST	unexamined
STAT1	6772	12244150	TRRUST	unexamined
STAT1	6772	20709027	TRRUST	unexamined
STAT1	6772	19479051	TRRUST	unexamined
STAT1	6772	23153456	TRRUST	unexamined
STAT1	6772	10764778	TRRUST	unexamined
STAT1	6772	12077266	TRRUST	unexamined
STAT1	6772	18401423	TRRUST	unexamined
STAT1	6772	18497060	TRRUST	unexamined
STAT1	6772	18694960	TRRUST	unexamined
STAT1	6772	22002246	TRRUST	unexamined
STAT1	6772	24478085	TRRUST	unexamined
STAT1	6772	8647845	TRRUST	unexamined
STAT1	6772	10585866	TRRUST	unexamined
STAT1	6772	21239533	TRRUST	unexamined
STAT1	6772	18000807	TRRUST	unexamined
STAT1	6772	21796151	TRRUST	unexamined
STAT1	6772	24391115	TRRUST	unexamined
STAT1	6772	10202014	TRRUST	unexamined
STAT1	6772	11397960	TRRUST	unexamined
STAT1	6772	12847226	TRRUST	unexamined
STAT1	6772	15247301	TRRUST	unexamined
STAT1	6772	9551976	TRRUST	unexamined
STAT1	6772	19965686	TRRUST	unexamined
STAT1	6772	17179173	TRRUST	unexamined
STAT1	6772	17151127	TRRUST	unexamined
STAT1	6772	19757157	TRRUST	unexamined
STAT1	6772	22537161	TRRUST	unexamined
STAT1	6772	12586443	TRRUST	unexamined
STAT1	6772	16318585	TRRUST	unexamined
STAT1	6772	15448191	TRRUST	unexamined
STAT1	6772	19124747	TRRUST	unexamined
STAT1	6772	16260419	TRRUST	unexamined
STAT1	6772	15519999	TRRUST	unexamined
STAT1	6772	21115099	TRRUST	unexamined
STAT1	6772	22589541	TRRUST	unexamined
STAT1	6772	24242046	TRRUST	unexamined
STAT1	6772	18035482	TRRUST	unexamined
STAT1	6772	24825907	TRRUST	unexamined
STAT1	6772	10921891	TRRUST	unexamined
STAT1	6772	16703666	TRRUST	unexamined
STAT1	6772	9632673	TRRUST	unexamined
STAT1	6772	10433370	TRRUST	unexamined
STAT1	6772	16685393	TRRUST	unexamined
STAT1	6772	17346710	TRRUST	unexamined
STAT1	6772	12645529	TRRUST	unexamined
STAT1	6772	12388243	TRRUST	unexamined
STAT1	6772	17167270	TRRUST	unexamined
STAT1	6772	15778351	TRRUST	unexamined
STAT1	6772	11918744	TRRUST	unexamined
STAT1	6772	24655378	TRRUST	unexamined
STAT1	6772	22348975	TRRUST	unexamined
STAT1	6772	19115200	TRRUST	unexamined
STAT1	6772	12855573	TRRUST	unexamined
STAT1	6772	10773351	TRRUST	unexamined
STAT1	6772	17998316	TRRUST	unexamined
STAT1	6772	10823830	TRRUST	unexamined
STAT1	6772	15182726	TRRUST	unexamined
STAT1	6772	16418217	TRRUST	unexamined
STAT1	6772	19393742	TRRUST	unexamined
STAT2	6773	20083668	CytReg	unexamined
STAT2	6773	19164128	CytReg	unexamined
STAT2	6773	15178704	CytReg	unexamined
STAT2	6773	17167270	CytReg	unexamined
STAT2	6773	17182562	CytReg	unexamined
STAT2	6773	8647845	HTRIdb_LC	unexamined
STAT2	6773	17062732	HTRIdb_LC	unexamined
STAT2	6773	21343618	InnateDB	unexamined
STAT2	6773	12872134	InnateDB	unexamined
STAT2	6773	21379341	InnateDB	unexamined
STAT2	6773	12954221	InnateDB	unexamined
STAT2	6773	26335850	InnateDB	unexamined
STAT2	6773	16301648	InnateDB	unexamined
STAT2	6773	16195385	InnateDB	unexamined
STAT2	6773	20943654	InnateDB	unexamined
STAT2	6773	12244326	InnateDB	unexamined
STAT2	6773	15668228	InnateDB	unexamined
STAT2	6773	17923090	InnateDB	unexamined
STAT2	6773	12509459	InnateDB	unexamined
STAT2	6773	14600148	InnateDB	unexamined
STAT2	6773	15194680	InnateDB	unexamined
STAT2	6773	16497831	InnateDB	unexamined
STAT2	6773	19164128	InnateDB	unexamined
STAT2	6773	15805103	InnateDB	unexamined
STAT2	6773	10924517	InnateDB	unexamined
STAT2	6773	12077266	InnateDB	unexamined
STAT2	6773	14578356	InnateDB	unexamined
STAT2	6773	18028425	InnateDB	unexamined
STAT2	6773	21178011	InnateDB	unexamined
STAT2	6773	20048147	InnateDB	unexamined
STAT2	6773	15178704	InnateDB	unexamined
STAT2	6773	17167270	InnateDB	unexamined
STAT2	6773	17182562	InnateDB	unexamined
STAT2	6773	17202361	InnateDB	unexamined
STAT2	6773	10523853	InnateDB	unexamined
STAT2	6773	10925286	InnateDB	unexamined
STAT2	6773	26339056	PubMedQuery	unexamined
STAT2	6773	23110939	PubMedQuery	unexamined
STAT2	6773	22783022	PubMedQuery	unexamined
STAT2	6773	22171011	PubMedQuery	unexamined
STAT2	6773	21399658	PubMedQuery	unexamined
STAT2	6773	21379341	PubMedQuery	unexamined
STAT2	6773	19167480	PubMedQuery	unexamined
STAT2	6773	17507495	PubMedQuery	unexamined
STAT2	6773	17167270	PubMedQuery	unexamined
STAT2	6773	16319195	PubMedQuery	unexamined
STAT2	6773	16195385	PubMedQuery	unexamined
STAT2	6773	15714000	PubMedQuery	unexamined
STAT2	6773	15668228	PubMedQuery	unexamined
STAT2	6773	15593009	PubMedQuery	unexamined
STAT2	6773	12941469	PubMedQuery	unexamined
STAT2	6773	12105218	PubMedQuery	unexamined
STAT2	6773	11821046	PubMedQuery	unexamined
STAT2	6773	12768031	TFactS	unexamined
STAT2	6773	16689942	TFactS	unexamined
STAT2	6773	17651017	TFactS	unexamined
STAT2	6773	19351818	TFactS	unexamined
STAT2	6773	18370868	TFactS	unexamined
STAT2	6773	8621447	TFactS	unexamined
STAT2	6773	18771758	TRRUST	unexamined
STAT2	6773	22198284	TRRUST	unexamined
STAT2	6773	12768031	TRRUST	unexamined
STAT2	6773	22426484	TRRUST	unexamined
STAT2	6773	19351818	TRRUST	unexamined
STAT2	6773	20403236	TRRUST	unexamined
STAT2	6773	15827155	TRRUST	unexamined
STAT2	6773	8647845	TRRUST	unexamined
STAT2	6773	12586443	TRRUST	unexamined
STAT2	6773	17062732	TRRUST	unexamined
STAT2	6773	17167270	TRRUST	unexamined
STAT2	6773	21498520	TRRUST	unexamined
STAT2	6773	17998316	TRRUST	unexamined
STAT3	6774	16698929	CytReg	unexamined
STAT3	6774	20493732	CytReg	unexamined
STAT3	6774	24412612	CytReg	unexamined
STAT3	6774	26750311	CytReg	unexamined
STAT3	6774	12759422	CytReg	unexamined
STAT3	6774	15522880	CytReg	unexamined
STAT3	6774	26170288	CytReg	unexamined
STAT3	6774	17386941	CytReg	unexamined
STAT3	6774	20032313	CytReg	unexamined
STAT3	6774	21398617	CytReg	unexamined
STAT3	6774	20930550	CytReg	unexamined
STAT3	6774	22105366	CytReg	unexamined
STAT3	6774	22927445	CytReg	unexamined
STAT3	6774	24315995	CytReg	unexamined
STAT3	6774	17726017	CytReg	unexamined
STAT3	6774	10903771	CytReg	unexamined
STAT3	6774	12817009	CytReg	unexamined
STAT3	6774	15034082	CytReg	unexamined
STAT3	6774	15972681	CytReg	unexamined
STAT3	6774	16606674	CytReg	unexamined
STAT3	6774	18403020	CytReg	unexamined
STAT3	6774	18848473	CytReg	unexamined
STAT3	6774	19124156	CytReg	unexamined
STAT3	6774	25108026	CytReg	unexamined
STAT3	6774	28011648	CytReg	unexamined
STAT3	6774	19185846	CytReg	unexamined
STAT3	6774	15251981	CytReg	unexamined
STAT3	6774	21151104	CytReg	unexamined
STAT3	6774	9680354	CytReg	unexamined
STAT3	6774	15178704	CytReg	unexamined
STAT3	6774	17884812	CytReg	unexamined
STAT3	6774	18209077	CytReg	unexamined
STAT3	6774	24429361	CytReg	unexamined
STAT3	6774	17510282	CytReg	unexamined
STAT3	6774	19265112	CytReg	unexamined
STAT3	6774	20169197	CytReg	unexamined
STAT3	6774	22319003	CytReg	unexamined
STAT3	6774	17202361	CytReg	unexamined
STAT3	6774	25040843	CytReg	unexamined
STAT3	6774	16474852	CytReg	unexamined
STAT3	6774	23437118	CytReg	unexamined
STAT3	6774	25740948	CytReg	unexamined
STAT3	6774	17053039	CytReg	unexamined
STAT3	6774	19880655	CytReg	unexamined
STAT3	6774	22378757	ENdb	unexamined
STAT3	6774	29078395	ENdb	unexamined
STAT3	6774	28982762	ENdb	unexamined
STAT3	6774	28213503	ENdb	unexamined
STAT3	6774	30146478	ENdb	unexamined
STAT3	6774	26550034	ENdb	unexamined
STAT3	6774	29142074	ENdb	unexamined
STAT3	6774	21051589	ENdb	unexamined
STAT3	6774	26795348	ENdb	unexamined
STAT3	6774	18684932	HTRIdb_LC	unexamined
STAT3	6774	21546410	HTRIdb_LC	unexamined
STAT3	6774	19088198	HTRIdb_LC	unexamined
STAT3	6774	16397018	HTRIdb_LC	unexamined
STAT3	6774	17533050	HTRIdb_LC	unexamined
STAT3	6774	15451439	HTRIdb_LC	unexamined
STAT3	6774	8668165	HTRIdb_LC	unexamined
STAT3	6774	16887796	HTRIdb_LC	unexamined
STAT3	6774	20236940	HTRIdb_LC	unexamined
STAT3	6774	18505768	HTRIdb_LC	unexamined
STAT3	6774	24486067	InnateDB	unexamined
STAT3	6774	18065416	InnateDB	unexamined
STAT3	6774	20493732	InnateDB	unexamined
STAT3	6774	22370718	InnateDB	unexamined
STAT3	6774	20304921	InnateDB	unexamined
STAT3	6774	17471507	InnateDB	unexamined
STAT3	6774	10359822	InnateDB	unexamined
STAT3	6774	14742442	InnateDB	unexamined
STAT3	6774	18927629	InnateDB	unexamined
STAT3	6774	19282476	InnateDB	unexamined
STAT3	6774	20581311	InnateDB	unexamined
STAT3	6774	17125145	InnateDB	unexamined
STAT3	6774	21151104	InnateDB	unexamined
STAT3	6774	14976041	InnateDB	unexamined
STAT3	6774	19963059	InnateDB	unexamined
STAT3	6774	25098409	InnateDB	unexamined
STAT3	6774	23115188	InnateDB	unexamined
STAT3	6774	7592760	InnateDB	unexamined
STAT3	6774	24412612	InnateDB	unexamined
STAT3	6774	23686482	InnateDB	unexamined
STAT3	6774	25733697	InnateDB	unexamined
STAT3	6774	17182572	InnateDB	unexamined
STAT3	6774	11222715	InnateDB	unexamined
STAT3	6774	17911113	InnateDB	unexamined
STAT3	6774	15805299	InnateDB	unexamined
STAT3	6774	15950906	InnateDB	unexamined
STAT3	6774	9389691	InnateDB	unexamined
STAT3	6774	15522880	InnateDB	unexamined
STAT3	6774	17386941	InnateDB	unexamined
STAT3	6774	21398617	InnateDB	unexamined
STAT3	6774	11882993	InnateDB	unexamined
STAT3	6774	14578356	InnateDB	unexamined
STAT3	6774	17918184	InnateDB	unexamined
STAT3	6774	17699108	InnateDB	unexamined
STAT3	6774	25295465	InnateDB	unexamined
STAT3	6774	19917672	InnateDB	unexamined
STAT3	6774	15870198	InnateDB	unexamined
STAT3	6774	15178704	InnateDB	unexamined
STAT3	6774	20065946	InnateDB	unexamined
STAT3	6774	24527098	InnateDB	unexamined
STAT3	6774	24913037	InnateDB	unexamined
STAT3	6774	15735682	InnateDB	unexamined
STAT3	6774	14712222	InnateDB	unexamined
STAT3	6774	23995234	InnateDB	unexamined
STAT3	6774	25295465	ORegAnno_LC	unexamined
STAT3	6774	31773180	PubMedQuery	unexamined
STAT3	6774	31360112	PubMedQuery	unexamined
STAT3	6774	30801692	PubMedQuery	unexamined
STAT3	6774	30511368	PubMedQuery	unexamined
STAT3	6774	30154439	PubMedQuery	unexamined
STAT3	6774	29892750	PubMedQuery	unexamined
STAT3	6774	29185442	PubMedQuery	unexamined
STAT3	6774	28900515	PubMedQuery	unexamined
STAT3	6774	28676732	PubMedQuery	unexamined
STAT3	6774	28504697	PubMedQuery	unexamined
STAT3	6774	28073828	PubMedQuery	unexamined
STAT3	6774	27694626	PubMedQuery	unexamined
STAT3	6774	27528027	PubMedQuery	unexamined
STAT3	6774	27519564	PubMedQuery	unexamined
STAT3	6774	27498343	PubMedQuery	unexamined
STAT3	6774	27440725	PubMedQuery	unexamined
STAT3	6774	27430527	PubMedQuery	unexamined
STAT3	6774	27250629	PubMedQuery	unexamined
STAT3	6774	27076684	PubMedQuery	unexamined
STAT3	6774	26910614	PubMedQuery	unexamined
STAT3	6774	26903601	PubMedQuery	unexamined
STAT3	6774	26807955	PubMedQuery	unexamined
STAT3	6774	26713842	PubMedQuery	unexamined
STAT3	6774	26486080	PubMedQuery	unexamined
STAT3	6774	26452542	PubMedQuery	unexamined
STAT3	6774	26416445	PubMedQuery	unexamined
STAT3	6774	26323317	PubMedQuery	unexamined
STAT3	6774	26300430	PubMedQuery	unexamined
STAT3	6774	26293184	PubMedQuery	unexamined
STAT3	6774	26278622	PubMedQuery	unexamined
STAT3	6774	26220208	PubMedQuery	unexamined
STAT3	6774	26170288	PubMedQuery	unexamined
STAT3	6774	26046794	PubMedQuery	unexamined
STAT3	6774	26008846	PubMedQuery	unexamined
STAT3	6774	25982276	PubMedQuery	unexamined
STAT3	6774	25970544	PubMedQuery	unexamined
STAT3	6774	25879771	PubMedQuery	unexamined
STAT3	6774	25778902	PubMedQuery	unexamined
STAT3	6774	25767811	PubMedQuery	unexamined
STAT3	6774	25734337	PubMedQuery	unexamined
STAT3	6774	25717101	PubMedQuery	unexamined
STAT3	6774	25648557	PubMedQuery	unexamined
STAT3	6774	25539992	PubMedQuery	unexamined
STAT3	6774	25453873	PubMedQuery	unexamined
STAT3	6774	25371367	PubMedQuery	unexamined
STAT3	6774	25322871	PubMedQuery	unexamined
STAT3	6774	25301089	PubMedQuery	unexamined
STAT3	6774	25144923	PubMedQuery	unexamined
STAT3	6774	25111868	PubMedQuery	unexamined
STAT3	6774	25109894	PubMedQuery	unexamined
STAT3	6774	25108026	PubMedQuery	unexamined
STAT3	6774	25092123	PubMedQuery	unexamined
STAT3	6774	25068129	PubMedQuery	unexamined
STAT3	6774	24985096	PubMedQuery	unexamined
STAT3	6774	24946930	PubMedQuery	unexamined
STAT3	6774	24824519	PubMedQuery	unexamined
STAT3	6774	24704822	PubMedQuery	unexamined
STAT3	6774	24668500	PubMedQuery	unexamined
STAT3	6774	24622324	PubMedQuery	unexamined
STAT3	6774	24619648	PubMedQuery	unexamined
STAT3	6774	24581222	PubMedQuery	unexamined
STAT3	6774	24472312	PubMedQuery	unexamined
STAT3	6774	24142927	PubMedQuery	unexamined
STAT3	6774	24127753	PubMedQuery	unexamined
STAT3	6774	24097101	PubMedQuery	unexamined
STAT3	6774	23832664	PubMedQuery	unexamined
STAT3	6774	23748563	PubMedQuery	unexamined
STAT3	6774	23690481	PubMedQuery	unexamined
STAT3	6774	23686482	PubMedQuery	unexamined
STAT3	6774	23676217	PubMedQuery	unexamined
STAT3	6774	23604529	PubMedQuery	unexamined
STAT3	6774	23583378	PubMedQuery	unexamined
STAT3	6774	23527309	PubMedQuery	unexamined
STAT3	6774	23434585	PubMedQuery	unexamined
STAT3	6774	23296727	PubMedQuery	unexamined
STAT3	6774	23276728	PubMedQuery	unexamined
STAT3	6774	23246572	PubMedQuery	unexamined
STAT3	6774	23115188	PubMedQuery	unexamined
STAT3	6774	23097472	PubMedQuery	unexamined
STAT3	6774	23096132	PubMedQuery	unexamined
STAT3	6774	23034403	PubMedQuery	unexamined
STAT3	6774	22921119	PubMedQuery	unexamined
STAT3	6774	22790872	PubMedQuery	unexamined
STAT3	6774	22783022	PubMedQuery	unexamined
STAT3	6774	22711534	PubMedQuery	unexamined
STAT3	6774	22674257	PubMedQuery	unexamined
STAT3	6774	22673230	PubMedQuery	unexamined
STAT3	6774	22633955	PubMedQuery	unexamined
STAT3	6774	22586032	PubMedQuery	unexamined
STAT3	6774	22584896	PubMedQuery	unexamined
STAT3	6774	22547799	PubMedQuery	unexamined
STAT3	6774	22496561	PubMedQuery	unexamined
STAT3	6774	22493441	PubMedQuery	unexamined
STAT3	6774	22302831	PubMedQuery	unexamined
STAT3	6774	22113271	PubMedQuery	unexamined
STAT3	6774	22053106	PubMedQuery	unexamined
STAT3	6774	22039495	PubMedQuery	unexamined
STAT3	6774	21935461	PubMedQuery	unexamined
STAT3	6774	21893572	PubMedQuery	unexamined
STAT3	6774	21816954	PubMedQuery	unexamined
STAT3	6774	21815198	PubMedQuery	unexamined
STAT3	6774	21810609	PubMedQuery	unexamined
STAT3	6774	21779366	PubMedQuery	unexamined
STAT3	6774	21733558	PubMedQuery	unexamined
STAT3	6774	21727188	PubMedQuery	unexamined
STAT3	6774	21715655	PubMedQuery	unexamined
STAT3	6774	21701559	PubMedQuery	unexamined
STAT3	6774	21633597	PubMedQuery	unexamined
STAT3	6774	21625597	PubMedQuery	unexamined
STAT3	6774	21573184	PubMedQuery	unexamined
