Node	Node_Long	Definition	OntologyScope
UBERON_0009569	http://purl.obolibrary.org/obo/UBERON_0009569	subdivision of trunk	UBERON
UBERON_0010547	http://purl.obolibrary.org/obo/UBERON_0010547	pedal digit 1 metatarsal pre-cartilage condensation	UBERON
UBERON_0011877	http://purl.obolibrary.org/obo/UBERON_0011877	margin of tongue	UBERON
UBERON_0010544	http://purl.obolibrary.org/obo/UBERON_0010544	metacarpus skeleton	UBERON
UBERON_0011876	http://purl.obolibrary.org/obo/UBERON_0011876	body of tongue	UBERON
UBERON_0035825	http://purl.obolibrary.org/obo/UBERON_0035825	left adrenal gland cortex	UBERON
UBERON_0010545	http://purl.obolibrary.org/obo/UBERON_0010545	metatarsus skeleton	UBERON
UBERON_0011875	http://purl.obolibrary.org/obo/UBERON_0011875	ligament of sternoclavicular joint	UBERON
UBERON_0035827	http://purl.obolibrary.org/obo/UBERON_0035827	right adrenal gland cortex	UBERON
UBERON_0035826	http://purl.obolibrary.org/obo/UBERON_0035826	left adrenal gland medulla	UBERON
UBERON_0010548	http://purl.obolibrary.org/obo/UBERON_0010548	pedal digit 2 metatarsal pre-cartilage condensation	UBERON
UBERON_0035829	http://purl.obolibrary.org/obo/UBERON_0035829	right gastroepiploic artery	UBERON
UBERON_0035828	http://purl.obolibrary.org/obo/UBERON_0035828	right adrenal gland medulla	UBERON
UBERON_0011879	http://purl.obolibrary.org/obo/UBERON_0011879	mesorchium	UBERON
UBERON_0010549	http://purl.obolibrary.org/obo/UBERON_0010549	pedal digit 3 metatarsal pre-cartilage condensation	UBERON
UBERON_0008230	http://purl.obolibrary.org/obo/UBERON_0008230	tibialis	UBERON
UBERON_0008231	http://purl.obolibrary.org/obo/UBERON_0008231	dorsal thoracic segment of trunk	UBERON
UBERON_0009563	http://purl.obolibrary.org/obo/UBERON_0009563	pastern region of limb	UBERON
UBERON_0009564	http://purl.obolibrary.org/obo/UBERON_0009564	distal limb integumentary appendage	UBERON
UBERON_0023852	http://purl.obolibrary.org/obo/UBERON_0023852	temporoparietal junction	UBERON
UBERON_0009565	http://purl.obolibrary.org/obo/UBERON_0009565	nail of manual digit	UBERON
UBERON_0009566	http://purl.obolibrary.org/obo/UBERON_0009566	intestinal submucosa	UBERON
UBERON_0009567	http://purl.obolibrary.org/obo/UBERON_0009567	nail of pedal digit	UBERON
UBERON_6001658	http://purl.obolibrary.org/obo/UBERON_6001658	ventral prothoracic disc primordium	UBERON
UBERON_6001652	http://purl.obolibrary.org/obo/UBERON_6001652	eye-antennal disc primordium	UBERON
UBERON_6001653	http://purl.obolibrary.org/obo/UBERON_6001653	dorsal thoracic disc primordium	UBERON
UBERON_6001650	http://purl.obolibrary.org/obo/UBERON_6001650	labial disc primordium	UBERON
UBERON_6001656	http://purl.obolibrary.org/obo/UBERON_6001656	dorsal metathoracic disc primordium	UBERON
UBERON_6001657	http://purl.obolibrary.org/obo/UBERON_6001657	ventral thoracic disc primordium	UBERON
UBERON_6001655	http://purl.obolibrary.org/obo/UBERON_6001655	dorsal mesothoracic disc primordium	UBERON
UBERON_0011900	http://purl.obolibrary.org/obo/UBERON_0011900	perimysium	UBERON
UBERON_0011904	http://purl.obolibrary.org/obo/UBERON_0011904	gastrolith	UBERON
UBERON_0011903	http://purl.obolibrary.org/obo/UBERON_0011903	gizzard smooth muscle	UBERON
UBERON_0011901	http://purl.obolibrary.org/obo/UBERON_0011901	hair matrix	UBERON
UBERON_2200646	http://purl.obolibrary.org/obo/UBERON_2200646	anal fin distal radial cartilage	UBERON
UBERON_0011908	http://purl.obolibrary.org/obo/UBERON_0011908	gastrocnemius lateralis	UBERON
UBERON_0011907	http://purl.obolibrary.org/obo/UBERON_0011907	gastrocnemius medialis	UBERON
UBERON_0011906	http://purl.obolibrary.org/obo/UBERON_0011906	muscle head	UBERON
UBERON_0011905	http://purl.obolibrary.org/obo/UBERON_0011905	plantaris	UBERON
UBERON_0011909	http://purl.obolibrary.org/obo/UBERON_0011909	gastrocnemius internus	UBERON
UBERON_0023900	http://purl.obolibrary.org/obo/UBERON_0023900	piriform cortex layer 1a	UBERON
UBERON_0023901	http://purl.obolibrary.org/obo/UBERON_0023901	piriform cortex layer 1b	UBERON
UBERON_6001663	http://purl.obolibrary.org/obo/UBERON_6001663	female genital disc primordium	UBERON
UBERON_6001664	http://purl.obolibrary.org/obo/UBERON_6001664	embryonic/larval circulatory system	UBERON
UBERON_6001661	http://purl.obolibrary.org/obo/UBERON_6001661	genital disc primordium	UBERON
UBERON_6001662	http://purl.obolibrary.org/obo/UBERON_6001662	male genital disc primordium	UBERON
UBERON_6001668	http://purl.obolibrary.org/obo/UBERON_6001668	embryonic/larval lymph gland	UBERON
UBERON_6001649	http://purl.obolibrary.org/obo/UBERON_6001649	imaginal disc primordium	UBERON
UBERON_0023920	http://purl.obolibrary.org/obo/UBERON_0023920	basal ganglia of rodent	UBERON
UBERON_6001648	http://purl.obolibrary.org/obo/UBERON_6001648	embryonic imaginal precursor	UBERON
UBERON_0023927	http://purl.obolibrary.org/obo/UBERON_0023927	subbrachial nucleus of mouse of Franklin and Paxinos 2008	UBERON
UBERON_0023928	http://purl.obolibrary.org/obo/UBERON_0023928	postrhinal cortex of rodent of Burwell et al 1995	UBERON
UBERON_0035900	http://purl.obolibrary.org/obo/UBERON_0035900	posteromedial visual area	UBERON
UBERON_0035904	http://purl.obolibrary.org/obo/UBERON_0035904	primary visual area, layer 4	UBERON
UBERON_0035906	http://purl.obolibrary.org/obo/UBERON_0035906	primary visual area, layer 5	UBERON
UBERON_0035908	http://purl.obolibrary.org/obo/UBERON_0035908	anterolateral visual area, layer 5	UBERON
UBERON_0035907	http://purl.obolibrary.org/obo/UBERON_0035907	primary visual area, layer 2/3	UBERON
UBERON_0035909	http://purl.obolibrary.org/obo/UBERON_0035909	posteromedial visual area, layer 6a	UBERON
UBERON_0011951	http://purl.obolibrary.org/obo/UBERON_0011951	prostate luminal epithelium	UBERON
UBERON_0011950	http://purl.obolibrary.org/obo/UBERON_0011950	mammary gland luminal epithelium	UBERON
UBERON_0011944	http://purl.obolibrary.org/obo/UBERON_0011944	subintestinal vein	UBERON
UBERON_0009634	http://purl.obolibrary.org/obo/UBERON_0009634	root of coccygeal nerve	UBERON
UBERON_0008304	http://purl.obolibrary.org/obo/UBERON_0008304	inner chondrogenic layer of perichondrium	UBERON
UBERON_0009635	http://purl.obolibrary.org/obo/UBERON_0009635	parachordal cartilage	UBERON
UBERON_0008305	http://purl.obolibrary.org/obo/UBERON_0008305	outer fibrous layer of perichondrium	UBERON
UBERON_0009636	http://purl.obolibrary.org/obo/UBERON_0009636	prechordal cartilage	UBERON
UBERON_0011941	http://purl.obolibrary.org/obo/UBERON_0011941	lateral angle of scapula	UBERON
UBERON_0009637	http://purl.obolibrary.org/obo/UBERON_0009637	alisphenoid ossification center	UBERON
UBERON_0011948	http://purl.obolibrary.org/obo/UBERON_0011948	ureter subluminal urothelium	UBERON
UBERON_0008307	http://purl.obolibrary.org/obo/UBERON_0008307	heart endothelium	UBERON
UBERON_0009638	http://purl.obolibrary.org/obo/UBERON_0009638	orbitosphenoid ossification center	UBERON
UBERON_0009639	http://purl.obolibrary.org/obo/UBERON_0009639	body of sphenoid	UBERON
UBERON_0011947	http://purl.obolibrary.org/obo/UBERON_0011947	ureter luminal urothelium	UBERON
UBERON_0011946	http://purl.obolibrary.org/obo/UBERON_0011946	subluminal layer of epithelium	UBERON
UBERON_0011945	http://purl.obolibrary.org/obo/UBERON_0011945	luminal layer of epithelium	UBERON
UBERON_0011949	http://purl.obolibrary.org/obo/UBERON_0011949	endometrium luminal epithelium	UBERON
UBERON_0009630	http://purl.obolibrary.org/obo/UBERON_0009630	root of thoracic nerve	UBERON
UBERON_0009631	http://purl.obolibrary.org/obo/UBERON_0009631	root of lumbar spinal nerve	UBERON
UBERON_0009632	http://purl.obolibrary.org/obo/UBERON_0009632	root of cervical nerve	UBERON
UBERON_0009633	http://purl.obolibrary.org/obo/UBERON_0009633	root of sacral nerve	UBERON
UBERON_0011940	http://purl.obolibrary.org/obo/UBERON_0011940	arrector pili muscle of vibrissa	UBERON
UBERON_0009623	http://purl.obolibrary.org/obo/UBERON_0009623	spinal nerve root	UBERON
UBERON_0011933	http://purl.obolibrary.org/obo/UBERON_0011933	vibrissa unit	UBERON
UBERON_0011932	http://purl.obolibrary.org/obo/UBERON_0011932	pilosebaceous unit	UBERON
UBERON_0009624	http://purl.obolibrary.org/obo/UBERON_0009624	lumbar nerve	UBERON
UBERON_0011931	http://purl.obolibrary.org/obo/UBERON_0011931	nasal hair	UBERON
UBERON_0009625	http://purl.obolibrary.org/obo/UBERON_0009625	sacral nerve	UBERON
UBERON_0011930	http://purl.obolibrary.org/obo/UBERON_0011930	preganglionic parasympathetic fiber	UBERON
UBERON_0011937	http://purl.obolibrary.org/obo/UBERON_0011937	vibrissa root sheath	UBERON
UBERON_0011936	http://purl.obolibrary.org/obo/UBERON_0011936	vibrissa hair bulb	UBERON
UBERON_0009629	http://purl.obolibrary.org/obo/UBERON_0009629	coccygeal nerve	UBERON
UBERON_0011939	http://purl.obolibrary.org/obo/UBERON_0011939	vibrissa outer root sheath	UBERON
UBERON_0011938	http://purl.obolibrary.org/obo/UBERON_0011938	vibrissa inner root sheath	UBERON
UBERON_0009620	http://purl.obolibrary.org/obo/UBERON_0009620	tail bud paraxial mesoderm	UBERON
UBERON_0009621	http://purl.obolibrary.org/obo/UBERON_0009621	tail somite	UBERON
UBERON_0009622	http://purl.obolibrary.org/obo/UBERON_0009622	pronephric proximal straight tubule	UBERON
UBERON_0011922	http://purl.obolibrary.org/obo/UBERON_0011922	cochlear basement membrane	UBERON
UBERON_0009612	http://purl.obolibrary.org/obo/UBERON_0009612	forebrain midbrain boundary neural plate	UBERON
UBERON_0011921	http://purl.obolibrary.org/obo/UBERON_0011921	connecting stalk blood islands	UBERON
UBERON_0009614	http://purl.obolibrary.org/obo/UBERON_0009614	hindbrain neural plate	UBERON
UBERON_0009615	http://purl.obolibrary.org/obo/UBERON_0009615	midbrain hindbrain boundary neural plate	UBERON
UBERON_0009616	http://purl.obolibrary.org/obo/UBERON_0009616	presumptive midbrain	UBERON
UBERON_0011926	http://purl.obolibrary.org/obo/UBERON_0011926	postganglionic sympathetic fiber	UBERON
UBERON_0011925	http://purl.obolibrary.org/obo/UBERON_0011925	preganglionic autonomic fiber	UBERON
UBERON_0009617	http://purl.obolibrary.org/obo/UBERON_0009617	head paraxial mesoderm	UBERON
UBERON_0011924	http://purl.obolibrary.org/obo/UBERON_0011924	postganglionic autonomic fiber	UBERON
UBERON_0009618	http://purl.obolibrary.org/obo/UBERON_0009618	trunk paraxial mesoderm	UBERON
UBERON_0011929	http://purl.obolibrary.org/obo/UBERON_0011929	postganglionic parasympathetic fiber	UBERON
UBERON_0011927	http://purl.obolibrary.org/obo/UBERON_0011927	preganglionic sympathetic fiber	UBERON
UBERON_0009610	http://purl.obolibrary.org/obo/UBERON_0009610	forebrain neural plate	UBERON
UBERON_0009611	http://purl.obolibrary.org/obo/UBERON_0009611	midbrain neural plate	UBERON
UBERON_2005220	http://purl.obolibrary.org/obo/UBERON_2005220	larval melanophore stripe	UBERON
UBERON_2005224	http://purl.obolibrary.org/obo/UBERON_2005224	yolk larval melanophore stripe	UBERON
UBERON_2005223	http://purl.obolibrary.org/obo/UBERON_2005223	lateral larval melanophore stripe	UBERON
UBERON_2005222	http://purl.obolibrary.org/obo/UBERON_2005222	ventral larval melanophore stripe	UBERON
UBERON_2005221	http://purl.obolibrary.org/obo/UBERON_2005221	dorsal larval melanophore stripe	UBERON
UBERON_2005227	http://purl.obolibrary.org/obo/UBERON_2005227	protoneuromast	UBERON
UBERON_2005226	http://purl.obolibrary.org/obo/UBERON_2005226	median fin proximal radial bone	UBERON
UBERON_2005225	http://purl.obolibrary.org/obo/UBERON_2005225	median fin radial bone	UBERON
UBERON_0009601	http://purl.obolibrary.org/obo/UBERON_0009601	mesenchyme of interdigital region of pes	UBERON
UBERON_0011910	http://purl.obolibrary.org/obo/UBERON_0011910	gastrocnemius externus	UBERON
UBERON_0009602	http://purl.obolibrary.org/obo/UBERON_0009602	left lung associated mesenchyme	UBERON
UBERON_2005219	http://purl.obolibrary.org/obo/UBERON_2005219	choroid plexus vascular circuit	UBERON
UBERON_0009603	http://purl.obolibrary.org/obo/UBERON_0009603	right lung associated mesenchyme	UBERON
UBERON_0011915	http://purl.obolibrary.org/obo/UBERON_0011915	cerebellar glomerulus	UBERON
UBERON_2102280	http://purl.obolibrary.org/obo/UBERON_2102280	pectoral fin distal radial element 3	UBERON
UBERON_0011919	http://purl.obolibrary.org/obo/UBERON_0011919	yolk sac blood island	UBERON
UBERON_0011918	http://purl.obolibrary.org/obo/UBERON_0011918	line of Schwalbe	UBERON
UBERON_0011917	http://purl.obolibrary.org/obo/UBERON_0011917	thalamic glomerulus	UBERON
UBERON_0009600	http://purl.obolibrary.org/obo/UBERON_0009600	mesenchyme of interdigital region of manus	UBERON
UBERON_5002544	http://purl.obolibrary.org/obo/UBERON_5002544	digit plus metapodial segment	UBERON
UBERON_0005709	http://purl.obolibrary.org/obo/UBERON_0005709	upper jaw incisor epithelium	UBERON
UBERON_0005708	http://purl.obolibrary.org/obo/UBERON_0005708	lower jaw incisor odontogenic papilla	UBERON
UBERON_0005707	http://purl.obolibrary.org/obo/UBERON_0005707	upper jaw incisor odontogenic papilla	UBERON
UBERON_0005705	http://purl.obolibrary.org/obo/UBERON_0005705	primary palate mesenchyme	UBERON
UBERON_0005704	http://purl.obolibrary.org/obo/UBERON_0005704	secondary palatal shelf mesenchyme	UBERON
UBERON_0005712	http://purl.obolibrary.org/obo/UBERON_0005712	midgut duodenum mesentery	UBERON
UBERON_0005711	http://purl.obolibrary.org/obo/UBERON_0005711	foregut duodenum mesentery	UBERON
UBERON_0005710	http://purl.obolibrary.org/obo/UBERON_0005710	lower jaw incisor epithelium	UBERON
UBERON_0005702	http://purl.obolibrary.org/obo/UBERON_0005702	optic eminence mesenchyme	UBERON
UBERON_0005701	http://purl.obolibrary.org/obo/UBERON_0005701	lower jaw molar odontogenic papilla	UBERON
UBERON_0005700	http://purl.obolibrary.org/obo/UBERON_0005700	upper jaw molar odontogenic papilla	UBERON
UBERON_2005370	http://purl.obolibrary.org/obo/UBERON_2005370	dorsal fin pterygiophore 7	UBERON
UBERON_2005374	http://purl.obolibrary.org/obo/UBERON_2005374	dorsal fin distal radial bone 3	UBERON
UBERON_2005373	http://purl.obolibrary.org/obo/UBERON_2005373	dorsal fin distal radial bone 2	UBERON
UBERON_2005372	http://purl.obolibrary.org/obo/UBERON_2005372	dorsal fin distal radial bone 1	UBERON
UBERON_2005371	http://purl.obolibrary.org/obo/UBERON_2005371	dorsal fin pterygiophore 8	UBERON
UBERON_2005378	http://purl.obolibrary.org/obo/UBERON_2005378	dorsal fin distal radial bone 7	UBERON
UBERON_2005377	http://purl.obolibrary.org/obo/UBERON_2005377	dorsal fin distal radial bone 6	UBERON
UBERON_2005376	http://purl.obolibrary.org/obo/UBERON_2005376	dorsal fin distal radial bone 5	UBERON
UBERON_2005375	http://purl.obolibrary.org/obo/UBERON_2005375	dorsal fin distal radial bone 4	UBERON
UBERON_2005379	http://purl.obolibrary.org/obo/UBERON_2005379	dorsal fin distal radial bone 8	UBERON
UBERON_6006032	http://purl.obolibrary.org/obo/UBERON_6006032	mesothoracic tergum primordium	UBERON
UBERON_2005367	http://purl.obolibrary.org/obo/UBERON_2005367	dorsal fin pterygiophore 4	UBERON
UBERON_2005366	http://purl.obolibrary.org/obo/UBERON_2005366	dorsal fin pterygiophore 3	UBERON
UBERON_2005365	http://purl.obolibrary.org/obo/UBERON_2005365	dorsal fin pterygiophore 2	UBERON
UBERON_2005369	http://purl.obolibrary.org/obo/UBERON_2005369	dorsal fin pterygiophore 6	UBERON
UBERON_2005368	http://purl.obolibrary.org/obo/UBERON_2005368	dorsal fin pterygiophore 5	UBERON
UBERON_6007373	http://purl.obolibrary.org/obo/UBERON_6007373	internal sense organ	UBERON
UBERON_0015098	http://purl.obolibrary.org/obo/UBERON_0015098	distal carpal bone 5 pre-cartilage condensation	UBERON
UBERON_0015097	http://purl.obolibrary.org/obo/UBERON_0015097	distal carpal bone 5 cartilage	UBERON
UBERON_0015099	http://purl.obolibrary.org/obo/UBERON_0015099	distal tarsal endochondral element	UBERON
UBERON_0015094	http://purl.obolibrary.org/obo/UBERON_0015094	distal carpal bone 4 cartilage	UBERON
UBERON_0015093	http://purl.obolibrary.org/obo/UBERON_0015093	distal carpal bone 4 endochondral element	UBERON
UBERON_0015096	http://purl.obolibrary.org/obo/UBERON_0015096	distal carpal bone 5 endochondral element	UBERON
UBERON_0015095	http://purl.obolibrary.org/obo/UBERON_0015095	distal carpal bone 4 pre-cartilage condensation	UBERON
UBERON_6006011	http://purl.obolibrary.org/obo/UBERON_6006011	pharate adult	UBERON
UBERON_0015090	http://purl.obolibrary.org/obo/UBERON_0015090	distal carpal bone 3 endochondral element	UBERON
UBERON_0015092	http://purl.obolibrary.org/obo/UBERON_0015092	distal carpal bone 3 pre-cartilage condensation	UBERON
UBERON_0015091	http://purl.obolibrary.org/obo/UBERON_0015091	distal carpal bone 3 cartilage	UBERON
UBERON_0015087	http://purl.obolibrary.org/obo/UBERON_0015087	distal carpal bone 2 endochondral element	UBERON
UBERON_2005381	http://purl.obolibrary.org/obo/UBERON_2005381	dorsal fin proximal radial bone 4	UBERON
UBERON_2005380	http://purl.obolibrary.org/obo/UBERON_2005380	dorsal fin proximal radial bone 3	UBERON
UBERON_0015086	http://purl.obolibrary.org/obo/UBERON_0015086	distal carpal bone 1 pre-cartilage condensation	UBERON
UBERON_0015089	http://purl.obolibrary.org/obo/UBERON_0015089	distal carpal bone 2 pre-cartilage condensation	UBERON
UBERON_0015088	http://purl.obolibrary.org/obo/UBERON_0015088	distal carpal bone 2 cartilage	UBERON
UBERON_2005385	http://purl.obolibrary.org/obo/UBERON_2005385	dorsal fin proximal radial bone 8	UBERON
UBERON_0015083	http://purl.obolibrary.org/obo/UBERON_0015083	proximal tarsal bone pre-cartilage condensation	UBERON
UBERON_2005384	http://purl.obolibrary.org/obo/UBERON_2005384	dorsal fin proximal radial bone 7	UBERON
UBERON_0015082	http://purl.obolibrary.org/obo/UBERON_0015082	proximal tarsal cartilage	UBERON
UBERON_2005383	http://purl.obolibrary.org/obo/UBERON_2005383	dorsal fin proximal radial bone 6	UBERON
UBERON_0015085	http://purl.obolibrary.org/obo/UBERON_0015085	distal carpal bone 1 cartilage	UBERON
UBERON_0015084	http://purl.obolibrary.org/obo/UBERON_0015084	distal carpal bone 1 endochondral element	UBERON
UBERON_2005382	http://purl.obolibrary.org/obo/UBERON_2005382	dorsal fin proximal radial bone 5	UBERON
UBERON_0015081	http://purl.obolibrary.org/obo/UBERON_0015081	proximal tarsal endochondral element	UBERON
UBERON_0015080	http://purl.obolibrary.org/obo/UBERON_0015080	proximal carpal bone pre-cartilage condensation	UBERON
UBERON_0028396	http://purl.obolibrary.org/obo/UBERON_0028396	calcarine sulcus (ventral)	UBERON
UBERON_0028398	http://purl.obolibrary.org/obo/UBERON_0028398	Hadjikhani et al. (1998) visuotopic area V1d	UBERON
UBERON_0028399	http://purl.obolibrary.org/obo/UBERON_0028399	Hadjikhani et al. (1998) visuotopic area V1v	UBERON
UBERON_0027061	http://purl.obolibrary.org/obo/UBERON_0027061	isthmus of cingulate cortex	UBERON
UBERON_0028395	http://purl.obolibrary.org/obo/UBERON_0028395	calcarine sulcus (dorsal)	UBERON
